0.440879,0.87808,0.973081,0.860784,0.625239,0.962931,0.450605,0.377246,2.17439,0.38674
0.453756,0.93834,1.07457,0.796324,0.685235,0.851095,0.386901,0.29436,2.30317,0.354238
0.434432,1.10681,0.880064,0.774363,0.635145,0.936452,0.443387,0.314606,2.31779,0.565128
0.381214,0.960694,0.907806,0.793977,0.526275,0.911913,0.445185,0.306337,1.98961,0.35714
0.446611,0.983946,0.882981,0.755133,0.64949,0.98248,0.384256,0.35305,2.07309,0.363549
0.335783,1.07686,0.787578,0.604082,0.584884,0.940341,0.45068,0.313189,1.9552,0.421264
0.389147,0.848966,0.899066,0.636659,0.515754,0.812195,0.330179,0.229781,1.93417,0.483417
0.412654,0.71671,0.771002,0.616992,0.47521,0.753386,1.21123,0.289598,2.07855,0.517179
0.356796,0.950145,0.91235,0.61983,0.469681,0.71903,0.362332,0.220117,1.96896,0.450742
0.420547,1.09418,0.832326,0.669693,0.584902,0.541569,0.505695,0.253456,1.9917,0.218984
0.324615,1.12342,0.866966,0.725082,0.613539,0.792131,0.428593,0.26104,1.94915,0.282472
0.266723,0.893625,0.846101,0.842481,0.541997,0.817809,0.470618,0.29571,1.20123,0.340799
0.240131,0.723873,1.05288,0.959483,0.550614,1.12365,0.534042,0.413173,1.71333,0.398994
0.423526,0.90519,1.24217,0.983337,0.658989,1.3194,0.639605,0.595826,1.5181,0.909684
0.404256,0.986935,1.0848,0.821918,0.733306,1.1315,0.610827,0.540882,2.00122,0.419985
0.446418,0.863729,1.27738,0.917466,0.710295,1.21762,0.984456,0.522486,2.36169,0.416188
0.357445,1.07986,1.14358,1.00375,0.613513,1.33966,0.944703,0.492163,2.25232,0.432273
0.415796,1.16869,1.01984,0.937956,0.673682,1.84949,0.991063,0.659316,1.73524,0.530928
0.58519,1.32645,1.2933,1.05782,0.754806,1.86262,1.08027,0.540524,1.91822,0.970664
0.587396,1.21948,1.13853,1.04967,0.863591,1.99312,1.06182,0.620904,1.98148,0.822039
0.572541,1.38946,1.0814,1.16973,0.861809,1.99243,0.845718,0.72754,1.77791,0.934162
0.603793,1.22194,1.22399,1.39923,1.02943,2.24871,0.742364,0.754633,2.27503,0.900647
0.556758,1.39471,1.29275,1.56161,0.948068,2.36384,1.17186,0.653131,2.34478,1.02505
0.705164,1.42987,1.27122,1.82267,0.948368,2.40205,1.07974,0.720076,2.52885,1.18495
0.820865,1.65444,1.48456,2.19692,1.03662,2.61929,1.00558,0.719671,2.83317,1.70828
0.689018,2.19869,1.47526,1.94076,0.926949,2.46261,1.39302,0.749755,2.44015,0.973474
0.760426,2.48266,1.45221,2.24256,0.964041,2.33473,1.3103,0.803936,2.92539,1.05214
0.802437,3.01943,1.62095,3.33764,1.06663,2.8973,1.55739,0.820845,3.43547,0.981582
1.01492,4.21664,2.17871,4.39114,1.38365,3.8447,1.98246,0.892953,4.16915,1.25744
1.13074,4.47832,2.61376,3.99718,1.69891,3.77879,2.28887,0.985023,4.16749,2.35441
0.959888,3.33753,2.20241,3.25044,1.52658,3.33221,1.67952,0.724956,3.23196,1.44406
1.18688,3.83669,2.45368,3.61067,1.73968,4.42108,1.74762,1.35589,3.4291,1.48738
1.20524,3.65077,3.28175,4.23423,2.44083,5.74786,1.95837,1.44967,3.76368,1.47542
1.40872,3.93498,4.04917,5.02216,3.33709,6.90089,3.27881,1.53869,4.22906,2.07762
1.87486,4.05683,4.41603,5.50707,3.78044,7.60514,4.31794,2.2115,4.04219,2.63905
1.99294,4.09076,4.05556,5.22451,3.3294,7.77494,3.68418,2.5188,4.52405,2.47084
2.31154,4.25042,3.96545,4.80563,3.31857,7.94874,4.52672,2.65461,4.6947,3.91067
2.32248,4.31914,3.56746,3.86862,3.13872,6.25285,4.67032,2.51181,4.72162,3.4573
1.75247,3.44821,2.9587,2.8014,2.85753,4.74045,3.73408,2.24292,4.53929,3.33706
1.65827,3.18862,2.58462,2.49945,2.51636,3.57418,3.46795,2.13623,4.21272,3.20568
1.36504,3.17757,2.03908,1.97996,2.40202,3.01461,2.28107,1.697,3.92503,3.07455
1.02294,2.49454,1.6746,1.60573,1.61533,2.89336,1.74696,1.39708,2.99716,2.79447
1.11948,2.74673,1.54238,1.48932,1.52675,2.00158,1.39176,1.10508,2.84696,1.65878
0.934313,2.46478,1.50303,1.29491,1.2669,1.83492,1.21802,0.82457,2.39777,1.18923
0.834506,2.22908,1.42574,1.15797,0.902013,1.46036,1.04518,0.79173,2.29387,1.22909
0.779753,2.19754,1.19343,1.09327,0.853615,1.47911,0.790359,0.63713,2.13977,1.30604
0.675821,1.74624,0.943678,1.08827,0.774965,1.32832,0.645403,0.586726,2.07516,0.900723
0.592222,1.6154,0.97519,1.02882,0.751988,1.41019,0.473599,0.508552,1.93387,0.891192
0.515393,1.71908,0.931867,0.91854,0.764519,1.44453,0.558647,0.453815,1.86598,0.779229
0.498389,1.4441,0.966373,0.926207,0.767403,1.21322,0.537655,0.467729,1.82117,0.824355
0.555332,1.91,0.944452,0.895342,0.636552,1.09818,0.541853,0.394367,1.80521,0.516304
0.574262,1.83152,0.945006,0.977316,0.821782,1.22396,0.181779,0.367483,2.15327,0.705812
0.505594,1.2816,1.07246,0.868304,0.584781,0.939862,0.1855,0.324692,1.91803,0.586891
0.493534,1.34325,1.00115,0.746858,0.50683,1.1047,0.0603154,0.30131,1.56212,0.67561
0.461867,1.26116,0.878748,0.732376,0.539359,0.908702,0.241549,0.240923,1.47918,0.625967
0.416608,0.637261,0.806009,0.794476,0.636735,1.16308,0.0788898,0.255479,1.43733,0.417848
0.46983,0.401139,1.09835,0.830055,0.739607,0.906745,0.128025,0.371284,1.46441,0.331375
0.428519,0.345868,0.74931,0.676871,0.401721,0.915695,0.0756533,0.216589,1.38325,0.282467
0.437277,0.31015,0.724027,0.623068,0.482063,0.739525,0.135862,0.315589,1.23902,0.223711
0.412251,0.372588,0.942104,0.593878,0.440356,0.811418,0.122922,0.274777,1.16745,0.265168
0.378898,0.411607,0.772828,0.512892,0.580668,0.779258,0.123973,0.298386,0.523629,0.202155
0.391519,0.508846,0.692637,0.665358,0.460299,0.856841,0.0966253,0.280377,1.13543,0.256942
0.43582,0.404115,0.687025,0.853726,0.518811,0.885646,0.0735469,0.287781,1.01117,0.220332
0.39558,0.377883,0.80491,0.780236,0.55474,0.972444,0.105808,0.31778,1.18488,0.2093
0.411796,0.379122,0.748338,0.892271,0.623698,1.27984,0.237367,0.445527,1.28169,0.345636
0.412723,0.389872,0.826349,1.04968,0.658056,1.5286,0.485177,0.472375,1.36204,0.421734
0.441039,0.410596,0.956313,1.22621,0.659795,1.57697,0.872045,0.466093,1.4992,0.491047
0.407422,0.501859,1.31021,1.05809,0.838953,1.59488,0.448749,0.647739,1.48556,0.631606
0.507688,0.63521,1.19394,1.22019,0.895283,1.48378,0.490696,0.63518,1.57733,0.394319
0.43974,0.925929,1.15747,1.10567,0.941375,1.86381,0.890842,0.986923,1.54554,0.546686
0.689897,0.960625,1.17684,1.17395,0.943071,1.68396,0.851874,0.826278,1.73834,0.699265
0.630234,0.933331,1.1001,1.23406,1.05026,1.94358,0.761474,0.807497,2.00711,0.58154
0.676542,0.919837,1.25108,1.27831,0.998187,1.87213,0.961229,0.856544,1.95815,0.653306
0.681778,1.15578,1.28269,1.52004,1.0916,1.86579,1.14083,0.934151,2.15899,0.823121
0.722186,1.07592,1.37932,1.51566,1.11771,2.02278,0.90938,0.963464,1.89203,0.662245
0.584198,1.15923,1.40645,1.4143,1.02063,2.22927,0.839903,1.01435,2.27028,0.902773
0.671443,1.29938,1.56381,1.65971,1.24569,2.14262,0.862174,1.05816,2.20507,1.07526
0.624269,1.30751,1.47372,1.29746,1.05945,2.15272,1.03336,0.93762,1.53376,0.829685
0.628389,1.35173,1.33844,1.6816,1.0058,1.96344,0.821731,0.918249,2.33479,0.587594
0.78979,1.30895,1.50428,1.71943,1.14913,2.11156,1.4333,0.992111,2.56613,1.00858
0.86589,1.19898,1.77695,2.04108,1.24805,2.24022,1.41392,1.02736,3.05014,1.15362
1.00526,1.17979,2.14289,2.29421,1.54444,2.29386,1.89373,1.10691,3.68816,1.25039
0.910657,1.30825,1.69662,1.64029,1.24644,2.13777,1.47953,1.05437,2.99636,1.09205
0.800414,1.04792,1.51382,1.49847,1.15541,2.07773,1.49896,1.09694,2.50573,0.73641
0.838438,1.14258,1.56893,1.71568,1.17979,2.18854,1.60103,1.13381,2.36802,1.14829
0.819739,1.04818,1.47406,1.74681,1.2699,2.35321,1.75629,1.28828,3.01277,1.0627
0.771312,1.09121,1.53393,1.81695,1.45574,2.45197,2.59091,1.49922,3.34077,1.23111
0.846266,1.04782,1.60263,1.91518,1.39672,2.68775,2.81845,1.5567,2.93438,1.18943
0.902132,1.09235,1.69273,2.04734,1.55473,3.03924,3.1466,1.63854,3.17132,1.52115
0.949344,1.31095,1.52215,1.98634,1.77323,3.33632,3.03559,1.85078,3.65957,1.40323
0.803368,1.21226,1.7115,2.05788,1.81172,3.49991,3.4431,1.69812,3.14123,1.48527
0.774284,1.28876,1.58162,2.25509,2.04753,3.35928,3.12669,1.79065,2.49756,1.57872
0.858635,1.30537,1.86621,2.16834,2.39583,4.10656,2.64834,2.20177,2.81932,1.87248
0.831097,1.17617,1.43856,1.87943,1.88008,2.93849,1.69387,1.59029,2.62173,2.18932
0.621933,1.07165,1.39429,1.65327,1.34651,2.5656,1.209,1.46089,3.43265,1.76887
0.7515,1.27276,1.28511,1.56245,1.44358,2.36481,0.886149,1.20787,2.70898,1.58722
0.857187,1.14615,1.18191,1.43713,1.15046,1.93999,0.790334,1.11695,2.5828,1.9451
0.778564,1.08368,1.09348,1.39023,1.0351,2.01636,0.751913,0.945417,1.98471,1.58187
0.57168,0.948648,1.06214,1.3119,0.935815,1.93504,0.692067,0.937586,1.93868,1.42215
0.518703,0.995739,1.29493,1.4572,1.04643,1.88552,0.837067,0.908343,2.12065,1.44907
0.608604,0.871829,1.4556,1.35872,0.959535,1.90734,0.664338,0.771157,1.98364,1.12645
0.499494,0.856222,0.990324,1.44199,0.815303,1.88577,0.517189,0.80287,1.85652,0.940368
0.580681,0.677248,1.12765,1.52885,0.664607,1.9224,0.440619,0.601032,2.01055,0.680635
0.611205,0.681329,0.723521,1.65722,0.756688,2.19488,0.274068,0.812736,2.00256,0.73433
0.44987,0.573946,1.2646,1.5339,0.64147,1.45448,0.0857011,0.665369,1.74623,0.566978
0.556763,0.536035,1.91715,1.47358,0.528765,1.29741,0.0813149,0.592723,1.60525,0.520709
0.511904,0.585712,2.19686,1.147,0.570694,1.45649,0.0474986,0.564215,1.76841,0.528817
0.63164,0.551059,1.60351,1.12131,0.545464,2.15795,0.0886178,0.490352,1.61544,0.461551
0.600682,0.622044,1.829,1.24983,0.708251,1.49991,0.174976,0.450704,1.64586,0.393519
0.545703,0.475331,1.9367,1.03401,0.611442,1.31529,0.170595,0.449177,1.53079,0.315576
0.529763,0.427894,1.83476,0.937748,0.498103,1.23195,0.132304,0.46789,1.44495,0.372762
0.54242,0.43471,1.69177,1.05714,0.607256,1.17031,0.134456,0.51303,1.46148,0.353298
0.423858,0.425131,1.80429,0.9294,0.716939,1.29867,0.17458,0.504355,1.57996,0.265581
0.52453,0.347935,1.79716,0.842897,0.61208,1.25579,0.113721,0.444484,1.50621,0.394694
0.477967,0.37461,1.63096,1.04315,0.490029,1.14701,0.150156,0.53001,1.0733,0.294434
0.487765,0.487122,1.69749,1.10959,0.619186,1.41152,0.39313,0.530968,1.71304,0.331996
0.435526,0.482348,1.68484,1.22904,0.651238,1.43111,0.478097,0.578547,1.85131,0.331268
0.50659,0.554142,1.82248,1.24787,0.745864,1.64163,0.660782,0.729418,2.06204,0.504891
0.49204,0.639937,1.69051,1.2567,0.763046,1.87249,0.912734,0.678428,2.02747,0.438313
0.498207,0.683829,1.2118,1.28421,0.831471,1.81293,0.761901,0.579878,2.12102,0.614009
0.522411,0.770853,1.42308,1.37866,0.795032,1.91308,0.963943,0.712934,2.09178,0.646552
0.542445,0.965571,1.07028,1.11705,1.0259,1.92793,1.09049,0.777279,1.81284,0.572692
0.56065,1.21767,1.08926,1.20971,0.970531,2.23852,1.06337,0.796538,1.94226,0.674099
0.755333,1.30435,1.13473,1.24451,1.00308,1.81741,1.35229,0.805817,2.04103,0.742877
0.575156,1.2578,1.05392,1.25841,0.951917,2.38553,1.32045,0.72746,2.0413,0.684782
0.638644,1.17835,1.34313,1.42213,1.0639,2.4706,1.49968,0.922182,2.12848,0.895694
0.630983,1.35249,1.28698,1.70575,1.14892,2.90487,1.5617,0.93274,2.22183,0.855878
0.700343,1.31828,1.30434,2.06183,1.21418,2.93099,1.963,1.02407,2.21239,1.09191
0.845412,1.72052,1.74599,2.80769,1.56902,4.39504,2.31375,1.41876,2.40647,1.16039
0.89633,2.03993,1.62175,2.68446,1.54942,3.67382,2.17001,1.32822,2.23494,0.964797
1.24499,2.35364,2.512,4.20506,2.13984,4.60617,2.31408,1.68848,2.19283,1.14642
1.69905,2.82647,3.36875,4.69834,2.96882,5.55733,2.79395,2.42542,2.4589,1.55655
2.62753,3.82049,4.46606,4.95339,4.16172,7.18653,4.08107,3.18065,3.05562,1.53785
3.9292,5.50971,7.13075,6.29569,5.71232,9.25411,6.71975,4.09753,4.82703,3.39459
3.21719,4.52392,4.82033,4.44941,4.48158,7.66877,5.80882,3.74481,3.41933,2.7755
3.28461,4.7772,5.11067,3.48011,3.82974,7.26613,5.06625,3.85313,3.49033,2.56788
3.02114,5.32368,5.16413,3.12769,3.70465,7.3695,5.21627,4.13787,4.68634,3.00818
2.50428,4.6393,3.59356,2.49331,3.31545,7.10997,5.34475,3.97647,5.57853,3.69316
2.21254,3.82508,3.05049,2.53531,2.97914,5.82086,5.16544,3.44291,5.49148,2.78231
1.87401,3.5781,2.58184,2.28238,2.68669,4.4613,4.34939,2.97312,4.98836,2.439
1.5552,3.71476,2.75565,2.15986,2.43442,3.85266,3.42581,2.63255,4.49215,2.09196
1.50586,3.43487,2.63728,2.03482,2.29596,3.28524,3.06399,2.17155,3.81698,1.8586
1.32621,2.77153,2.56368,1.94851,2.14368,3.22203,2.37917,2.10319,3.47363,1.41838
1.30083,2.98609,3.30856,2.20722,1.9789,3.14942,2.26166,1.79868,3.60806,1.02992
1.18804,2.86258,2.64646,2.04859,2.14009,3.04121,1.90794,1.75337,3.14503,1.07185
1.19612,2.53803,2.23987,1.83444,1.77107,2.56286,1.51602,1.21262,2.89597,0.654524
1.18515,2.1803,2.11309,1.73148,1.5748,2.33966,1.50791,1.24913,2.61787,0.738623
1.19767,1.92619,1.6873,1.44116,1.39945,2.23433,1.1312,1.16801,2.23024,0.721545
1.24114,1.61129,1.52749,1.18925,1.22036,2.02133,1.02376,1.01314,1.8563,0.425599
1.05995,1.39264,1.14475,1.02839,1.13168,1.9546,0.926927,1.01639,1.68062,0.404495
0.783118,1.4588,1.09053,0.861119,0.971924,1.87992,0.949618,1.00657,1.64367,0.374257
0.805735,1.43681,1.05401,0.68861,0.843975,1.65645,0.840615,1.00405,1.61538,0.43933
0.690938,1.26071,1.2852,0.703683,0.857398,1.73602,0.769543,0.929267,1.54832,0.209236
0.623383,1.33755,1.13242,0.760478,0.852781,1.63421,0.603697,0.738568,1.61454,0.316906
0.595752,1.18383,1.08424,0.817835,0.816745,1.47642,0.729762,0.784251,1.42814,0.301519
0.581825,1.37482,1.31233,0.619213,0.994613,1.51067,0.770442,0.802426,1.41205,0.265127
0.408342,1.14817,1.03461,0.583142,0.878761,1.3348,0.184536,0.731714,1.418,0.344682
0.47561,1.21075,1.19998,0.503904,0.860912,1.24818,0.169888,0.681907,1.46578,0.349294
0.391668,1.16455,0.849521,0.509231,0.793133,1.58591,0.257195,0.655891,1.42122,0.284769
0.430542,1.13266,0.783896,0.475328,0.771008,1.42071,0.123,0.617954,1.26664,0.188386
0.430427,0.743763,0.785548,0.637141,0.92703,1.55464,0.100862,0.561213,1.24862,0.152616
0.384096,0.968167,0.617311,0.35574,0.717799,1.42515,0.104753,0.499137,1.06856,0.247997
0.388478,0.877442,0.636361,0.377015,0.666799,1.35908,0.131559,0.573639,1.12243,0.223801
0.343594,0.877353,0.653406,0.532806,0.624777,1.20512,0.13277,0.718513,1.16379,0.237772
0.343561,0.888017,0.762736,0.364307,0.669585,1.37829,0.124041,0.508805,1.08253,0.196758
0.392263,1.15352,0.706269,0.462664,0.538487,1.161,0.706188,0.507189,1.15876,0.212315
0.335119,0.765286,0.741413,0.550082,0.722201,1.29592,0.470713,0.465935,1.10472,0.123412
0.413557,0.801036,0.807802,0.624262,0.64833,1.41086,0.46699,0.443358,1.03191,0.127551
0.333156,0.82326,0.923451,0.659895,0.731347,1.69677,0.199123,0.748055,1.36851,0.117555
0.304002,0.672693,0.797436,0.727483,0.730498,2.33453,0.703354,0.694425,1.46948,0.13834
0.338289,0.676719,1.19409,0.7342,0.819736,2.29547,0.859606,0.355212,1.51529,0.204708
0.460903,0.885106,1.20483,0.666963,0.886773,2.4592,0.760087,0.387416,1.49047,0.299062
0.98459,0.84529,1.19383,0.974491,0.887615,2.63031,0.878809,0.591698,1.70996,0.34105
0.621395,1.60751,0.926323,0.943459,0.885838,2.1557,0.649922,0.687334,1.36535,0.429608
0.654441,1.69064,1.05393,1.00106,1.03914,2.23693,0.848308,0.735041,1.60314,0.405647
0.741983,1.96094,1.04182,1.0157,0.987201,2.43559,0.708172,0.644746,1.60277,0.511438
0.80209,1.69922,1.12691,1.23721,1.11493,2.39649,0.912239,0.811668,1.59993,0.513327
0.905562,2.01973,1.10398,1.29089,1.17731,2.51041,0.796841,0.71632,1.80107,0.535649
0.955454,1.78105,1.12149,1.49248,1.2143,2.91517,0.893907,0.753484,2.06682,0.379759
0.851659,1.54163,1.25863,1.47521,1.16591,3.29638,0.864878,0.706757,2.0459,0.503713
0.692049,1.85574,1.18203,1.69768,1.20015,3.70307,1.03842,0.953634,1.9743,0.469309
0.91993,2.02846,1.51288,2.16364,1.68542,4.39287,1.121,0.995917,2.34894,0.680224
0.825554,2.02368,1.51609,2.28842,1.56576,4.94593,1.2566,1.52746,2.13631,0.653257
1.06768,1.77828,1.60178,2.36927,1.72177,5.60209,1.52616,1.60235,2.51824,0.860692
1.1724,2.23377,2.00486,3.24327,2.14509,8.00422,2.80787,2.00255,2.94052,1.50751
1.58812,2.93452,3.30628,4.60815,3.59674,9.86221,4.4809,3.6625,4.53268,3.58097
1.60948,3.33508,3.59339,3.8926,3.3706,8.5737,4.06436,2.96215,4.56574,3.99164
1.39198,2.746,3.19906,3.03608,2.79666,6.94006,3.04754,2.56638,4.15641,3.36928
1.67317,3.07594,3.35458,2.82366,2.51919,5.78707,3.06195,2.25814,4.19337,2.75802
1.87667,2.96352,3.47033,2.92565,2.64636,5.30023,2.95351,2.09262,4.64163,2.40345
2.03318,3.30294,3.01876,2.65887,2.22933,5.2044,2.75317,1.78441,4.0091,1.7524
2.24365,3.43908,2.8051,2.2635,2.03344,4.56823,2.0535,1.76779,3.61715,1.59128
1.75096,3.12549,2.41601,1.97001,1.91478,3.88266,1.59839,1.50211,3.26964,1.23503
1.78771,2.38968,2.07722,1.52724,1.98346,3.7722,1.38378,1.50934,3.20835,1.29149
1.51318,2.29577,1.97427,1.35391,1.81723,3.59481,1.29389,1.2317,2.90276,0.663587
1.53377,2.34059,1.76977,1.34508,1.75243,3.43723,1.09709,1.37325,2.59216,0.828104
1.35777,2.53132,1.61044,1.14658,1.64571,3.19107,1.36946,1.12482,2.19768,0.601935
1.69082,2.88815,1.66132,1.04407,1.61678,3.00339,0.989103,0.995314,2.19878,0.814837
1.59596,3.36103,1.78393,0.961299,1.50233,2.85576,0.834714,0.906605,1.85634,0.669393
1.82481,3.27897,1.89554,0.870891,1.45804,2.7703,0.988517,0.937978,1.87645,0.752904
1.96088,3.24824,1.65647,0.839411,1.33854,2.87728,0.650163,0.903504,1.74535,0.633137
1.73466,2.64559,1.29142,0.786355,1.22855,2.61257,0.623494,0.795865,1.81881,0.764785
1.55579,2.26093,1.22479,0.830922,1.21509,2.46958,0.664668,1.04149,1.72456,0.764892
1.25236,1.93125,1.10672,0.738279,1.21623,2.1299,0.526637,0.792352,1.63584,0.515472
1.29032,2.31498,1.20115,0.798053,1.2569,2.13556,0.643012,0.629662,1.67282,0.753909
1.0337,2.11871,1.26516,0.69315,1.177,2.35974,0.47847,0.656589,1.73996,0.643924
0.513504,1.92708,1.30065,0.819168,1.2187,2.23412,0.503571,0.620827,1.93795,0.578593
0.480187,2.0679,1.18371,0.720762,0.754199,2.22923,0.509952,0.553812,1.75837,0.364697
0.549795,2.28772,1.11592,0.75304,0.852767,1.97798,0.25283,0.313055,1.692,0.355279
0.445091,2.42802,0.983726,0.683328,0.813025,1.74785,0.154496,0.578178,1.66181,0.358122
0.440756,2.25842,0.973807,0.62098,0.761923,1.54353,0.216845,0.41578,1.56216,0.366764
0.469904,2.14216,0.885961,0.565835,0.761998,2.31159,0.148706,0.601304,1.57548,0.269915
0.702276,1.2183,0.940359,0.584482,0.697358,1.52067,0.225714,0.653074,1.58372,0.281227
0.355917,2.10032,1.09684,0.513198,0.528833,1.49204,0.136949,0.398048,1.32916,0.335847
0.401355,2.4807,0.731122,0.514565,0.487223,1.40095,0.213722,0.413482,1.34247,0.256796
0.391262,1.71497,0.780306,0.546305,0.477651,1.25428,0.217949,0.468005,1.16051,0.144182
0.533088,1.75775,0.795476,0.514144,0.547902,1.33401,0.313622,0.423257,1.1291,0.393134
0.357373,1.27839,0.590702,0.560621,0.60005,1.20459,0.325167,0.443939,0.96479,0.218287
0.39934,1.14079,0.947829,0.520256,0.585832,1.21144,0.222623,0.580092,0.983098,0.17977
0.37084,1.21291,0.727044,0.578199,0.543032,1.23828,0.238344,0.539453,1.07318,0.197823
0.378678,1.55421,0.792145,0.636997,0.550582,1.36612,0.277064,0.620358,1.21635,0.154741
0.443777,1.49242,0.911794,0.714489,0.704256,1.68378,0.289342,0.488969,1.45951,0.192155
0.453362,1.68177,1.35921,0.760687,0.870702,1.82467,0.639136,0.73186,1.69385,0.245647
0.532114,1.63851,1.52953,0.787284,0.968542,1.94603,0.546197,0.614969,1.72977,0.616897
0.594496,2.00253,1.36316,0.871105,0.781532,1.91276,0.488454,0.580802,1.64848,0.382256
0.83061,1.79583,1.16226,0.82892,0.744546,1.60474,0.697022,0.635856,1.79314,0.46365
0.911129,1.70441,1.35853,1.11516,0.810322,1.79716,0.855509,0.654219,1.86112,1.06759
0.924083,2.30625,1.26894,1.12567,0.881259,1.93309,0.969308,0.696669,1.75594,0.777402
0.785985,2.3166,1.32822,1.32159,1.01134,2.02657,0.904469,0.77018,1.71349,0.729107
1.03529,1.93681,1.34486,1.31158,1.06422,2.10772,0.708,0.766405,1.75748,0.841509
1.17701,2.52737,1.36456,1.47672,1.18259,2.23149,0.771349,0.796432,2.06486,0.888481
1.12824,2.30887,1.35488,1.68447,1.23456,2.25351,1.09371,0.788175,2.07612,0.922181
1.00111,2.77034,1.69956,2.18983,1.46924,3.52525,1.02392,0.746717,2.24469,1.00522
1.14027,2.9469,2.22858,3.05208,1.85963,4.20214,1.84161,0.988785,2.5211,1.05653
1.10299,2.44648,2.1379,2.90953,2.40791,4.41652,1.78968,1.3198,2.25959,1.31247
1.23213,2.89594,2.88804,3.78803,3.87368,7.57329,3.69204,1.83396,2.43678,1.47179
1.31102,3.61748,4.55031,5.68061,4.89175,10.6204,4.88784,2.41592,2.79274,2.04804
1.96586,5.24892,7.27542,7.51699,6.61818,7.53666,6.37908,3.78394,4.26144,2.60812
1.94392,4.28873,4.87801,3.45636,3.18768,7.71853,4.49153,3.40459,4.04087,3.10944
2.61241,4.61791,4.1229,3.00525,2.61885,8.83368,3.5907,3.34664,4.46735,3.64237
3.93773,5.05069,4.53899,3.3436,2.25666,7.27476,4.18716,3.18808,5.00536,3.40026
3.59462,5.2279,4.2482,3.04968,1.91831,6.39277,4.15542,3.0139,5.00751,2.76483
3.55818,5.17198,3.54571,2.84584,1.90558,5.85114,3.24206,2.78426,4.44297,2.16804
3.26275,4.86393,2.65549,2.60627,1.87613,5.49937,2.67652,2.07342,3.9262,1.80664
2.93637,3.68552,2.5889,2.58839,1.82722,4.97422,2.386,1.98697,3.43436,1.18081
1.94445,3.39765,1.82815,2.36768,1.6269,4.26325,2.40328,1.52456,3.08144,1.07433
1.76866,2.78587,2.07649,2.25227,1.76895,4.22797,2.29133,1.51156,2.96042,1.10581
1.72719,2.45948,1.6998,1.89159,1.84069,4.23676,2.44562,1.45321,3.00284,1.15354
1.51214,2.80665,1.61833,1.4491,1.89009,3.65129,2.13252,1.51712,2.727,1.19703
1.5203,2.62266,1.76935,1.36986,2.01196,3.23939,1.87386,1.15826,2.47226,0.884297
1.58312,2.50236,1.71816,1.31332,1.80398,2.95894,1.79584,1.23205,2.48584,0.977884
1.38746,2.27622,1.68145,1.1089,1.66844,2.45254,1.44629,0.978757,2.27183,0.657071
1.29744,1.94961,1.48008,0.933638,1.42249,2.3405,1.1344,1.00095,2.03777,0.838291
1.25879,1.93505,1.36682,0.915282,1.21027,1.60486,1.07016,0.942319,1.98383,0.914171
1.01564,1.84629,1.47642,0.969829,1.22808,2.21258,1.06369,0.841189,2.03221,0.825758
1.00593,1.85969,1.33649,0.941539,1.04621,2.10266,0.817134,0.872971,2.09669,0.528082
0.780414,1.79159,1.21124,1.00599,1.00154,1.9477,0.844882,0.678153,2.09063,0.700294
0.795374,1.63654,1.22785,0.919026,0.842797,1.90513,0.614542,0.555634,2.0089,0.610391
